"date","datatype","station_id","value","fl_c"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",629,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",6,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",482,"S"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",23,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",518,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",60,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",433,"S"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",173,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",356,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",294,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",195,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",482,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",68,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",477,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",77,"S"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",319,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",163,"S"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",114,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",368,"S"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",19,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",733,"S"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352374",3,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352374",706,"S"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",2,"Q"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",686,"Q"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",8,"Q"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",528,"Q"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",30,"Q"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",519,"Q"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",87,"Q"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",345,"Q"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",211,"Q"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",284,"Q"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",354,"Q"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",170,"Q"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",549,"Q"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",57,"Q"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",566,"Q"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",65,"Q"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",427,"Q"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",131,"Q"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",162,"Q"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",315,"Q"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",18,"Q"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",791,"Q"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352867",2,"Q"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352867",813,"Q"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",1285,"Q"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",973,"Q"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",895,"Q"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",585,"Q"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",372,"Q"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",296,"Q"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",97,"Q"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",82,"Q"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",239,"Q"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",574,"Q"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",1311,"Q"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352972",1293,"Q"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",5,"Q"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",1306,"Q"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",2,"Q"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",990,"Q"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",15,"Q"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",917,"Q"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",30,"Q"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",602,"Q"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",96,"Q"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",398,"Q"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",177,"Q"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",307,"Q"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",271,"Q"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",97,"Q"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",307,"Q"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",120,"Q"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",217,"Q"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",239,"Q"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",106,"Q"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",520,"Q"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",28,"Q"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",1300,"Q"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352973",5,"Q"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352973",1416,"Q"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",5,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",1104,"R"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",8,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",828,"R"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",13,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",853,"R"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",33,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",524,"R"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",95,"R"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",382,"R"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",177,"R"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",278,"R"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",259,"R"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",78,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",271,"R"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",96,"R"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",226,"R"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",198,"R"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",97,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",548,"R"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",18,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",1053,"R"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353995",4,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353995",1157,"R"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",3,"C"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",905,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",7,"C"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",717,"C"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",28,"C"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",738,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",77,"C"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",612,"C"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",188,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",440,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",325,"C"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",307,"C"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",516,"C"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",77,"C"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",519,"C"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",89,"C"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",359,"C"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",219,"C"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",142,"C"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",543,"C"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",21,"C"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",1063,"C"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354811",2,"C"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354811",1045,"C"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",4,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",600,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",9,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",479,"C"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",29,"R"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",490,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",75,"R"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",433,"S"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",176,"R"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",365,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",311,"R"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",228,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",511,"R"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",73,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",513,"R"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",78,"S"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",375,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",157,"S"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",157,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",349,"S"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",27,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",704,"S"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355050",4,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355050",691,"S"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",1,"Q"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",1220,"Q"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",4,"Q"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",982,"Q"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",20,"Q"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",936,"Q"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",61,"Q"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",618,"Q"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",153,"Q"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",328,"Q"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",248,"Q"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",218,"Q"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",404,"Q"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",69,"Q"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",442,"Q"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",80,"Q"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",331,"Q"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",211,"Q"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",150,"Q"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",544,"Q"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",25,"Q"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",1374,"Q"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355204",10,"Q"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355204",1609,"Q"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",1,"Q"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",893,"Q"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",1,"Q"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",734,"Q"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",14,"Q"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",701,"Q"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",84,"Q"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",592,"Q"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",228,"Q"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",413,"Q"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",383,"Q"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",288,"Q"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",576,"Q"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",85,"Q"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",558,"Q"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",104,"Q"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",323,"Q"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",221,"Q"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",79,"Q"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",530,"Q"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",5,"Q"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",1040,"Q"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00355362",-7777,"Q"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355362",1234,"Q"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",-7777,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",600,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",3,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",449,"S"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",16,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",457,"R"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",61,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",416,"S"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",166,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",318,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",296,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",195,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",477,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",71,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",480,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",71,"S"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",310,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",157,"S"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",100,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",345,"S"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",6,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",729,"S"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356213",-7777,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356213",733,"R"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",5,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",687,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",9,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",543,"C"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",21,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",499,"C"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",63,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",333,"C"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",175,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",274,"C"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",313,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",150,"C"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",522,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",54,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",525,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",61,"C"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",359,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",129,"C"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",120,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",325,"C"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",21,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",772,"C"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024221",5,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024221",783,"C"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",0,"Q"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",1411,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",1,"Q"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",1099,"S"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",7,"Q"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",1002,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",57,"Q"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",698,"C"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",136,"Q"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",418,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",250,"Q"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",277,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",397,"Q"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",65,"C"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",397,"Q"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",101,"C"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",250,"Q"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",251,"C"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",74,"Q"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",619,"S"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",9,"Q"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",1451,"S"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00350145",1,"Q"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00350145",1583,"S"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",5,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",1459,"C"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",7,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",1052,"C"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",17,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",1059,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",44,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",732,"C"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",120,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",516,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",205,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",391,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",321,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",139,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",347,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",147,"S"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",266,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",315,"S"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",110,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",750,"S"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",20,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",1464,"C"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00356366",4,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356366",1475,"S"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024285",15,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024285",1041,"R"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024285",18,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024285",772,"R"
